"Index","Type","ObjectID","SourceID","UFileID","ParentIndex","ParentType","WEMFound","WEMFile","WEMSize"
"9977","CAkSound","","1052655305","1052655305","109","HircChunk","True","1052655305.wem","52924"
"9978","SoundInitialValues","","1052655305","1052655305","9977","CAkSound","True","1052655305.wem","52924"
"9979","AkBankSourceData","","1052655305","1052655305","9978","SoundInitialValues","True","1052655305.wem","52924"
"9980","AkMediaInformation","","1052655305","1052655305","9979","AkBankSourceData","True","1052655305.wem","52924"
"9992","CAkSound","","273701221","273701221","109","HircChunk","True","273701221.wem","6961"
"9993","SoundInitialValues","","273701221","273701221","9992","CAkSound","True","273701221.wem","6961"
"9994","AkBankSourceData","","273701221","273701221","9993","SoundInitialValues","True","273701221.wem","6961"
"9995","AkMediaInformation","","273701221","273701221","9994","AkBankSourceData","True","273701221.wem","6961"
"10007","CAkSound","","1019119805","1019119805","109","HircChunk","True","1019119805.wem","32847"
"10008","SoundInitialValues","","1019119805","1019119805","10007","CAkSound","True","1019119805.wem","32847"
"10009","AkBankSourceData","","1019119805","1019119805","10008","SoundInitialValues","True","1019119805.wem","32847"
"10010","AkMediaInformation","","1019119805","1019119805","10009","AkBankSourceData","True","1019119805.wem","32847"
"10022","CAkSound","","371295396","371295396","109","HircChunk","True","371295396.wem","34525"
"10023","SoundInitialValues","","371295396","371295396","10022","CAkSound","True","371295396.wem","34525"
"10024","AkBankSourceData","","371295396","371295396","10023","SoundInitialValues","True","371295396.wem","34525"
"10025","AkMediaInformation","","371295396","371295396","10024","AkBankSourceData","True","371295396.wem","34525"
"10037","CAkSound","","159781536","159781536","109","HircChunk","True","159781536.wem","14128"
"10038","SoundInitialValues","","159781536","159781536","10037","CAkSound","True","159781536.wem","14128"
"10039","AkBankSourceData","","159781536","159781536","10038","SoundInitialValues","True","159781536.wem","14128"
"10040","AkMediaInformation","","159781536","159781536","10039","AkBankSourceData","True","159781536.wem","14128"
"10052","CAkSound","","536079640","536079640","109","HircChunk","True","536079640.wem","13197"
"10053","SoundInitialValues","","536079640","536079640","10052","CAkSound","True","536079640.wem","13197"
"10054","AkBankSourceData","","536079640","536079640","10053","SoundInitialValues","True","536079640.wem","13197"
"10055","AkMediaInformation","","536079640","536079640","10054","AkBankSourceData","True","536079640.wem","13197"
"10067","CAkSound","","1063061087","1063061087","109","HircChunk","True","1063061087.wem","9906"
"10068","SoundInitialValues","","1063061087","1063061087","10067","CAkSound","True","1063061087.wem","9906"
"10069","AkBankSourceData","","1063061087","1063061087","10068","SoundInitialValues","True","1063061087.wem","9906"
"10070","AkMediaInformation","","1063061087","1063061087","10069","AkBankSourceData","True","1063061087.wem","9906"
"10082","CAkSound","","858031971","858031971","109","HircChunk","True","858031971.wem","72508"
"10083","SoundInitialValues","","858031971","858031971","10082","CAkSound","True","858031971.wem","72508"
"10084","AkBankSourceData","","858031971","858031971","10083","SoundInitialValues","True","858031971.wem","72508"
"10085","AkMediaInformation","","858031971","858031971","10084","AkBankSourceData","True","858031971.wem","72508"
"10097","CAkSound","","508042368","508042368","109","HircChunk","True","508042368.wem","25580"
"10098","SoundInitialValues","","508042368","508042368","10097","CAkSound","True","508042368.wem","25580"
"10099","AkBankSourceData","","508042368","508042368","10098","SoundInitialValues","True","508042368.wem","25580"
"10100","AkMediaInformation","","508042368","508042368","10099","AkBankSourceData","True","508042368.wem","25580"
"10112","CAkSound","","941899465","941899465","109","HircChunk","True","941899465.wem","19417"
"10113","SoundInitialValues","","941899465","941899465","10112","CAkSound","True","941899465.wem","19417"
"10114","AkBankSourceData","","941899465","941899465","10113","SoundInitialValues","True","941899465.wem","19417"
"10115","AkMediaInformation","","941899465","941899465","10114","AkBankSourceData","True","941899465.wem","19417"
"10127","CAkSound","","776520249","776520249","109","HircChunk","True","776520249.wem","18094"
"10128","SoundInitialValues","","776520249","776520249","10127","CAkSound","True","776520249.wem","18094"
"10129","AkBankSourceData","","776520249","776520249","10128","SoundInitialValues","True","776520249.wem","18094"
"10130","AkMediaInformation","","776520249","776520249","10129","AkBankSourceData","True","776520249.wem","18094"
"10142","CAkSound","","168165222","168165222","109","HircChunk","True","168165222.wem","25832"
"10143","SoundInitialValues","","168165222","168165222","10142","CAkSound","True","168165222.wem","25832"
"10144","AkBankSourceData","","168165222","168165222","10143","SoundInitialValues","True","168165222.wem","25832"
"10145","AkMediaInformation","","168165222","168165222","10144","AkBankSourceData","True","168165222.wem","25832"
"10157","CAkSound","","185799516","185799516","109","HircChunk","True","185799516.wem","41884"
"10158","SoundInitialValues","","185799516","185799516","10157","CAkSound","True","185799516.wem","41884"
"10159","AkBankSourceData","","185799516","185799516","10158","SoundInitialValues","True","185799516.wem","41884"
"10160","AkMediaInformation","","185799516","185799516","10159","AkBankSourceData","True","185799516.wem","41884"
"10172","CAkSound","","538302831","538302831","109","HircChunk","True","538302831.wem","34744"
"10173","SoundInitialValues","","538302831","538302831","10172","CAkSound","True","538302831.wem","34744"
"10174","AkBankSourceData","","538302831","538302831","10173","SoundInitialValues","True","538302831.wem","34744"
"10175","AkMediaInformation","","538302831","538302831","10174","AkBankSourceData","True","538302831.wem","34744"
"10187","CAkSound","","234132063","234132063","109","HircChunk","True","234132063.wem","68152"
"10188","SoundInitialValues","","234132063","234132063","10187","CAkSound","True","234132063.wem","68152"
"10189","AkBankSourceData","","234132063","234132063","10188","SoundInitialValues","True","234132063.wem","68152"
"10190","AkMediaInformation","","234132063","234132063","10189","AkBankSourceData","True","234132063.wem","68152"
"10202","CAkSound","","939038798","939038798","109","HircChunk","True","939038798.wem","38144"
"10203","SoundInitialValues","","939038798","939038798","10202","CAkSound","True","939038798.wem","38144"
"10204","AkBankSourceData","","939038798","939038798","10203","SoundInitialValues","True","939038798.wem","38144"
"10205","AkMediaInformation","","939038798","939038798","10204","AkBankSourceData","True","939038798.wem","38144"
"10217","CAkSound","","85694433","85694433","109","HircChunk","True","85694433.wem","6960"
"10218","SoundInitialValues","","85694433","85694433","10217","CAkSound","True","85694433.wem","6960"
"10219","AkBankSourceData","","85694433","85694433","10218","SoundInitialValues","True","85694433.wem","6960"
"10220","AkMediaInformation","","85694433","85694433","10219","AkBankSourceData","True","85694433.wem","6960"
"10232","CAkSound","","598109044","598109044","109","HircChunk","True","598109044.wem","25849"
"10233","SoundInitialValues","","598109044","598109044","10232","CAkSound","True","598109044.wem","25849"
"10234","AkBankSourceData","","598109044","598109044","10233","SoundInitialValues","True","598109044.wem","25849"
"10235","AkMediaInformation","","598109044","598109044","10234","AkBankSourceData","True","598109044.wem","25849"
"10247","CAkSound","","295402180","295402180","109","HircChunk","True","295402180.wem","38249"
"10248","SoundInitialValues","","295402180","295402180","10247","CAkSound","True","295402180.wem","38249"
"10249","AkBankSourceData","","295402180","295402180","10248","SoundInitialValues","True","295402180.wem","38249"
"10250","AkMediaInformation","","295402180","295402180","10249","AkBankSourceData","True","295402180.wem","38249"
"10262","CAkSound","","117726891","117726891","109","HircChunk","True","117726891.wem","19524"
"10263","SoundInitialValues","","117726891","117726891","10262","CAkSound","True","117726891.wem","19524"
"10264","AkBankSourceData","","117726891","117726891","10263","SoundInitialValues","True","117726891.wem","19524"
"10265","AkMediaInformation","","117726891","117726891","10264","AkBankSourceData","True","117726891.wem","19524"
"10277","CAkSound","","31296218","31296218","109","HircChunk","True","31296218.wem","21819"
"10278","SoundInitialValues","","31296218","31296218","10277","CAkSound","True","31296218.wem","21819"
"10279","AkBankSourceData","","31296218","31296218","10278","SoundInitialValues","True","31296218.wem","21819"
"10280","AkMediaInformation","","31296218","31296218","10279","AkBankSourceData","True","31296218.wem","21819"
"10292","CAkSound","","286756205","286756205","109","HircChunk","True","286756205.wem","13026"
"10293","SoundInitialValues","","286756205","286756205","10292","CAkSound","True","286756205.wem","13026"
"10294","AkBankSourceData","","286756205","286756205","10293","SoundInitialValues","True","286756205.wem","13026"
"10295","AkMediaInformation","","286756205","286756205","10294","AkBankSourceData","True","286756205.wem","13026"
"10307","CAkSound","","492451819","492451819","109","HircChunk","True","492451819.wem","28375"
"10308","SoundInitialValues","","492451819","492451819","10307","CAkSound","True","492451819.wem","28375"
"10309","AkBankSourceData","","492451819","492451819","10308","SoundInitialValues","True","492451819.wem","28375"
"10310","AkMediaInformation","","492451819","492451819","10309","AkBankSourceData","True","492451819.wem","28375"
"10322","CAkSound","","234171837","234171837","109","HircChunk","True","234171837.wem","49255"
"10323","SoundInitialValues","","234171837","234171837","10322","CAkSound","True","234171837.wem","49255"
"10324","AkBankSourceData","","234171837","234171837","10323","SoundInitialValues","True","234171837.wem","49255"
"10325","AkMediaInformation","","234171837","234171837","10324","AkBankSourceData","True","234171837.wem","49255"
"10337","CAkSound","","463698316","463698316","109","HircChunk","True","463698316.wem","36125"
"10338","SoundInitialValues","","463698316","463698316","10337","CAkSound","True","463698316.wem","36125"
"10339","AkBankSourceData","","463698316","463698316","10338","SoundInitialValues","True","463698316.wem","36125"
"10340","AkMediaInformation","","463698316","463698316","10339","AkBankSourceData","True","463698316.wem","36125"
"10352","CAkSound","","23415599","23415599","109","HircChunk","True","23415599.wem","85661"
"10353","SoundInitialValues","","23415599","23415599","10352","CAkSound","True","23415599.wem","85661"
"10354","AkBankSourceData","","23415599","23415599","10353","SoundInitialValues","True","23415599.wem","85661"
"10355","AkMediaInformation","","23415599","23415599","10354","AkBankSourceData","True","23415599.wem","85661"
"10367","CAkSound","","1006709767","1006709767","109","HircChunk","True","1006709767.wem","8282"
"10368","SoundInitialValues","","1006709767","1006709767","10367","CAkSound","True","1006709767.wem","8282"
"10369","AkBankSourceData","","1006709767","1006709767","10368","SoundInitialValues","True","1006709767.wem","8282"
"10370","AkMediaInformation","","1006709767","1006709767","10369","AkBankSourceData","True","1006709767.wem","8282"
"10382","CAkSound","","864907048","864907048","109","HircChunk","True","864907048.wem","13569"
"10383","SoundInitialValues","","864907048","864907048","10382","CAkSound","True","864907048.wem","13569"
"10384","AkBankSourceData","","864907048","864907048","10383","SoundInitialValues","True","864907048.wem","13569"
"10385","AkMediaInformation","","864907048","864907048","10384","AkBankSourceData","True","864907048.wem","13569"
"10397","CAkSound","","946187242","946187242","109","HircChunk","True","946187242.wem","13662"
"10398","SoundInitialValues","","946187242","946187242","10397","CAkSound","True","946187242.wem","13662"
